filename	listnumber	participant	grammar	fluency	verbosity	structure	success	overall	recipeid	dish	condition	order	experience	time.s	tim.min
list_3.csv	3	participant_44	1	1	4	6	3	3	cauliflower_mash_3	Cauliflower Mash	dependency	6	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	2	1	2	1	2	2	cauliflower_mash_3	Cauliflower Mash	dependency	10	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	5	2	1	5	4	3	cauliflower_mash_3	Cauliflower Mash	dependency	3	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	2	2	1	3	1	1	cauliflower_mash_3	Cauliflower Mash	dependency	8	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	2	2	3	3	3	2	cauliflower_mash_3	Cauliflower Mash	dependency	10	1-3 times per week	789	13.15
list_3.csv	3	participant_49	1	1	2	1	1	1	cauliflower_mash_3	Cauliflower Mash	dependency	10	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	5	5	4	6	5	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	2	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	5	4	4	4	4	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	12	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	5	5	5	3	4	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	12	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	1	1	2	1	3	1	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	3	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	4	3	3	3	3	3	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	10	less than once per month	771	12.85
list_3.csv	3	participant_40	1	1	1	1	1	1	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	12	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	5	4	4	3	4	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	9	1-3 times per week	504	8.4
list_3.csv	3	participant_42	3	1	1	1	1	1	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	11	1-3 times per month	771	12.85
list_3.csv	3	participant_43	4	2	1	1	1	2	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	11	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	4	5	3	3	2	1	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	2	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	2	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	4	5	6	4	5	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	12	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	4	4	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	11	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	5	6	6	6	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	3	1-3 times per week	789	13.15
list_3.csv	3	participant_49	2	2	1	1	1	2	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	coref	9	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	3	2	1	6	3	1	garam_masala_3	Garam Masala	no_context	8	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	1	2	1	1	1	1	garam_masala_3	Garam Masala	no_context	9	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	2	2	2	1	2	2	garam_masala_3	Garam Masala	no_context	9	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	1	1	1	1	1	1	garam_masala_3	Garam Masala	no_context	8	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	2	2	2	2	2	2	garam_masala_3	Garam Masala	no_context	11	less than once per month	771	12.85
list_3.csv	3	participant_40	1	1	1	1	1	1	garam_masala_3	Garam Masala	no_context	8	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	5	4	3	4	3	3	garam_masala_3	Garam Masala	no_context	2	1-3 times per week	504	8.4
list_3.csv	3	participant_42	2	1	1	1	1	1	garam_masala_3	Garam Masala	no_context	9	1-3 times per month	771	12.85
list_3.csv	3	participant_43	3	3	2	5	5	3	garam_masala_3	Garam Masala	no_context	12	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	6	6	1	1	1	1	garam_masala_3	Garam Masala	no_context	12	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	5	5	3	5	5	5	garam_masala_3	Garam Masala	no_context	7	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	5	3	5	3	2	3	garam_masala_3	Garam Masala	no_context	2	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	2	1	1	1	1	1	garam_masala_3	Garam Masala	no_context	5	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	2	2	3	3	2	2	garam_masala_3	Garam Masala	no_context	1	1-3 times per week	789	13.15
list_3.csv	3	participant_49	1	1	1	1	1	1	garam_masala_3	Garam Masala	no_context	11	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	4	4	4	6	5	4	homemade_pizza_dough_4	Homemade Pizza Dough	context	5	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	3	3	3	3	2	2	homemade_pizza_dough_4	Homemade Pizza Dough	context	3	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	4	4	3	4	5	5	homemade_pizza_dough_4	Homemade Pizza Dough	context	6	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	1	1	2	3	4	1	homemade_pizza_dough_4	Homemade Pizza Dough	context	5	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	3	3	3	3	3	3	homemade_pizza_dough_4	Homemade Pizza Dough	context	5	less than once per month	771	12.85
list_3.csv	3	participant_40	2	1	2	3	2	1	homemade_pizza_dough_4	Homemade Pizza Dough	context	4	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	3	3	4	3	3	3	homemade_pizza_dough_4	Homemade Pizza Dough	context	8	1-3 times per week	504	8.4
list_3.csv	3	participant_42	2	2	3	5	3	2	homemade_pizza_dough_4	Homemade Pizza Dough	context	12	1-3 times per month	771	12.85
list_3.csv	3	participant_43	4	5	5	5	5	4	homemade_pizza_dough_4	Homemade Pizza Dough	context	8	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	3	3	2	4	1	1	homemade_pizza_dough_4	Homemade Pizza Dough	context	10	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	5	4	4	2	1	4	homemade_pizza_dough_4	Homemade Pizza Dough	context	5	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	4	5	5	6	4	5	homemade_pizza_dough_4	Homemade Pizza Dough	context	7	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	6	5	5	6	3	4	homemade_pizza_dough_4	Homemade Pizza Dough	context	12	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	2	3	4	3	3	3	homemade_pizza_dough_4	Homemade Pizza Dough	context	8	1-3 times per week	789	13.15
list_3.csv	3	participant_49	3	4	3	2	1	2	homemade_pizza_dough_4	Homemade Pizza Dough	context	3	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	6	6	6	6	6	6	orange_chicken_5	Orange Chicken	original	4	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	5	5	5	5	5	5	orange_chicken_5	Orange Chicken	original	10	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	6	5	6	6	6	6	orange_chicken_5	Orange Chicken	original	3	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	6	5	6	6	6	5	orange_chicken_5	Orange Chicken	original	2	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	3	3	3	3	3	3	orange_chicken_5	Orange Chicken	original	9	less than once per month	771	12.85
list_3.csv	3	participant_40	5	5	4	5	5	5	orange_chicken_5	Orange Chicken	original	9	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	5	5	5	6	5	5	orange_chicken_5	Orange Chicken	original	1	1-3 times per week	504	8.4
list_3.csv	3	participant_42	5	5	6	5	4	4	orange_chicken_5	Orange Chicken	original	4	1-3 times per month	771	12.85
list_3.csv	3	participant_43	5	6	6	6	6	6	orange_chicken_5	Orange Chicken	original	3	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	6	6	6	1	1	1	orange_chicken_5	Orange Chicken	original	3	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	5	1	3	1	1	1	orange_chicken_5	Orange Chicken	original	6	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	5	6	6	6	6	6	orange_chicken_5	Orange Chicken	original	4	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	6	6	6	6	6	6	orange_chicken_5	Orange Chicken	original	7	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	5	5	6	6	5	5	orange_chicken_5	Orange Chicken	original	5	1-3 times per week	789	13.15
list_3.csv	3	participant_49	3	2	4	2	1	2	orange_chicken_5	Orange Chicken	original	6	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	3	3	5	1	4	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	12	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	2	1	1	2	2	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	2	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	3	3	3	2	2	3	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	7	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	1	1	2	2	3	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	11	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	2	2	2	2	2	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	6	less than once per month	771	12.85
list_3.csv	3	participant_40	1	1	1	2	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	10	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	3	3	4	3	3	3	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	10	1-3 times per week	504	8.4
list_3.csv	3	participant_42	3	1	4	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	7	1-3 times per month	771	12.85
list_3.csv	3	participant_43	1	2	3	3	1	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	1	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	1	1	1	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	5	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	2	1	1	1	3	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	8	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	4	4	5	4	5	4	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	11	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	1	2	2	1	2	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	9	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	2	1	2	1	2	2	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	11	1-3 times per week	789	13.15
list_3.csv	3	participant_49	2	1	2	1	1	1	pumpkin_chocolate_chip_bread_7	Pumpkin Chocolate Chip Bread	dependency	12	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	1	1	6	6	6	1	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	7	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	2	3	4	4	3	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	6	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	1	2	3	2	2	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	2	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	1	1	1	1	1	1	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	7	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	2	3	3	3	3	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	8	less than once per month	771	12.85
list_3.csv	3	participant_40	4	5	5	5	3	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	3	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	4	5	5	5	5	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	3	1-3 times per week	504	8.4
list_3.csv	3	participant_42	4	1	2	1	1	1	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	5	1-3 times per month	771	12.85
list_3.csv	3	participant_43	1	1	1	4	3	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	2	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	5	1	2	6	2	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	1	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	5	1	2	1	1	2	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	11	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	2	3	6	4	3	3	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	8	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	2	1	1	1	1	1	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	4	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	4	4	4	5	3	4	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	2	1-3 times per week	789	13.15
list_3.csv	3	participant_49	2	2	1	1	1	1	slow_cooker_chicken_tortilla_soup_3	Slow Cooker Chicken Tortilla Soup	coref	2	1-3 times per week	1026	17.1
list_3.csv	3	participant_35	6	3	6	6	5	5	waffles_7	Waffles	no_context	6	almost everyday	904	15.0666666666667
list_3.csv	3	participant_36	5	4	4	4	4	4	waffles_7	Waffles	no_context	4	1-3 times per month	1293	21.55
list_3.csv	3	participant_37	4	5	5	5	5	5	waffles_7	Waffles	no_context	8	1-3 times per month	425	7.08333333333333
list_3.csv	3	participant_38	3	4	6	6	6	3	waffles_7	Waffles	no_context	4	1-3 times per week	746	12.4333333333333
list_3.csv	3	participant_39	5	4	4	4	4	4	waffles_7	Waffles	no_context	12	less than once per month	771	12.85
list_3.csv	3	participant_40	4	5	4	5	5	5	waffles_7	Waffles	no_context	2	1-3 times per month	1145	19.0833333333333
list_3.csv	3	participant_41	5	4	4	5	5	4	waffles_7	Waffles	no_context	7	1-3 times per week	504	8.4
list_3.csv	3	participant_42	5	4	6	3	5	3	waffles_7	Waffles	no_context	2	1-3 times per month	771	12.85
list_3.csv	3	participant_43	4	6	4	6	6	5	waffles_7	Waffles	no_context	9	almost everyday	754	12.5666666666667
list_3.csv	3	participant_44	5	6	6	6	6	6	waffles_7	Waffles	no_context	9	1-3 times per month	1927	32.1166666666667
list_3.csv	3	participant_45	6	5	5	5	5	5	waffles_7	Waffles	no_context	12	1-3 times per month	1001	16.6833333333333
list_3.csv	3	participant_46	6	5	6	6	5	5	waffles_7	Waffles	no_context	9	1-3 times per month	1044	17.4
list_3.csv	3	participant_47	6	5	3	5	2	3	waffles_7	Waffles	no_context	6	1-3 times per week	1845	30.75
list_3.csv	3	participant_48	5	4	5	4	5	5	waffles_7	Waffles	no_context	4	1-3 times per week	789	13.15
list_3.csv	3	participant_49	3	1	4	5	1	2	waffles_7	Waffles	no_context	1	1-3 times per week	1026	17.1
list_4.csv	4	participant_50	5	5	5	4	1	2	baked_ziti_5	Baked Ziti	no_context	12	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	5	5	5	5	5	5	baked_ziti_5	Baked Ziti	no_context	8	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	3	2	2	3	1	1	baked_ziti_5	Baked Ziti	no_context	12	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	4	4	3	4	5	4	baked_ziti_5	Baked Ziti	no_context	11	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	2	2	2	4	1	2	baked_ziti_5	Baked Ziti	no_context	6	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	4	3	2	4	5	3	baked_ziti_5	Baked Ziti	no_context	5	1-3 times per week	795	13.25
list_4.csv	4	participant_56	3	2	2	3	1	1	baked_ziti_5	Baked Ziti	no_context	12	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	5	5	6	5	3	4	baked_ziti_5	Baked Ziti	no_context	12	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	5	5	5	5	4	5	baked_ziti_5	Baked Ziti	no_context	7	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	6	6	6	6	6	6	baked_ziti_5	Baked Ziti	no_context	1	1-3 times per month	684	11.4
list_4.csv	4	participant_60	6	5	4	4	5	5	baked_ziti_5	Baked Ziti	no_context	6	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	5	5	5	5	5	5	baked_ziti_5	Baked Ziti	no_context	6	1-3 times per month	528	8.8
list_4.csv	4	participant_62	2	4	4	5	4	4	baked_ziti_5	Baked Ziti	no_context	11	less than once per month	1599	26.65
list_4.csv	4	participant_63	4	3	4	2	3	4	baked_ziti_5	Baked Ziti	no_context	10	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	3	5	6	6	6	5	baked_ziti_5	Baked Ziti	no_context	1	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	5	3	4	4	4	4	baked_ziti_5	Baked Ziti	no_context	3	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	3	2	2	4	2	1	baked_ziti_5	Baked Ziti	no_context	11	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	5	5	5	5	6	5	baked_ziti_5	Baked Ziti	no_context	5	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	4	3	3	2	1	2	blueberry_banana_bread_10	Blueberry Banana Bread	context	3	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	6	6	1	5	5	4	blueberry_banana_bread_10	Blueberry Banana Bread	context	6	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	2	1	1	3	1	1	blueberry_banana_bread_10	Blueberry Banana Bread	context	5	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	4	2	2	4	2	2	blueberry_banana_bread_10	Blueberry Banana Bread	context	2	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	3	4	2	4	3	3	blueberry_banana_bread_10	Blueberry Banana Bread	context	9	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	1	1	1	1	1	1	blueberry_banana_bread_10	Blueberry Banana Bread	context	4	1-3 times per week	795	13.25
list_4.csv	4	participant_56	5	4	1	5	4	3	blueberry_banana_bread_10	Blueberry Banana Bread	context	10	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	3	2	1	2	1	1	blueberry_banana_bread_10	Blueberry Banana Bread	context	6	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	2	2	1	2	2	2	blueberry_banana_bread_10	Blueberry Banana Bread	context	2	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	2	1	1	1	2	1	blueberry_banana_bread_10	Blueberry Banana Bread	context	4	1-3 times per month	684	11.4
list_4.csv	4	participant_60	5	5	1	5	5	2	blueberry_banana_bread_10	Blueberry Banana Bread	context	7	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	4	3	2	4	4	2	blueberry_banana_bread_10	Blueberry Banana Bread	context	5	1-3 times per month	528	8.8
list_4.csv	4	participant_62	2	1	1	1	3	1	blueberry_banana_bread_10	Blueberry Banana Bread	context	7	less than once per month	1599	26.65
list_4.csv	4	participant_63	4	4	1	4	4	4	blueberry_banana_bread_10	Blueberry Banana Bread	context	2	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	2	2	3	4	3	3	blueberry_banana_bread_10	Blueberry Banana Bread	context	10	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	6	4	4	5	6	5	blueberry_banana_bread_10	Blueberry Banana Bread	context	5	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	3	3	2	2	1	1	blueberry_banana_bread_10	Blueberry Banana Bread	context	10	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	4	3	3	4	4	4	blueberry_banana_bread_10	Blueberry Banana Bread	context	6	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	6	6	6	6	5	5	cauliflower_mash_3	Cauliflower Mash	original	5	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	5	5	5	5	5	5	cauliflower_mash_3	Cauliflower Mash	original	2	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	6	5	6	6	6	6	cauliflower_mash_3	Cauliflower Mash	original	3	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	5	4	4	5	5	5	cauliflower_mash_3	Cauliflower Mash	original	10	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	4	5	4	5	5	4	cauliflower_mash_3	Cauliflower Mash	original	3	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	5	6	5	6	5	6	cauliflower_mash_3	Cauliflower Mash	original	2	1-3 times per week	795	13.25
list_4.csv	4	participant_56	6	6	5	5	6	5	cauliflower_mash_3	Cauliflower Mash	original	7	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	6	5	6	5	5	5	cauliflower_mash_3	Cauliflower Mash	original	9	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	5	4	5	6	5	6	cauliflower_mash_3	Cauliflower Mash	original	6	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	6	6	6	6	6	6	cauliflower_mash_3	Cauliflower Mash	original	11	1-3 times per month	684	11.4
list_4.csv	4	participant_60	6	6	6	6	6	6	cauliflower_mash_3	Cauliflower Mash	original	10	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	5	5	6	6	6	5	cauliflower_mash_3	Cauliflower Mash	original	1	1-3 times per month	528	8.8
list_4.csv	4	participant_62	6	6	6	6	6	6	cauliflower_mash_3	Cauliflower Mash	original	8	less than once per month	1599	26.65
list_4.csv	4	participant_63	5	5	5	5	5	5	cauliflower_mash_3	Cauliflower Mash	original	12	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	6	6	6	6	6	6	cauliflower_mash_3	Cauliflower Mash	original	12	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	6	6	6	6	6	6	cauliflower_mash_3	Cauliflower Mash	original	4	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	3	2	3	2	1	1	cauliflower_mash_3	Cauliflower Mash	original	12	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	4	4	4	5	4	4	cauliflower_mash_3	Cauliflower Mash	original	8	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	4	4	5	3	4	3	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	6	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	3	4	4	4	6	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	4	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	3	2	1	2	3	1	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	9	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	2	2	4	3	2	2	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	3	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	5	4	4	4	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	2	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	2	1	2	1	3	2	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	11	1-3 times per week	795	13.25
list_4.csv	4	participant_56	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	2	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	4	3	5	2	3	3	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	7	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	6	6	6	6	6	6	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	8	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	1	2	3	3	3	2	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	2	1-3 times per month	684	11.4
list_4.csv	4	participant_60	5	3	2	5	5	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	11	1-3 times per month	1997	33.2833333333333
list_4.csv	4	participant_61	5	5	6	5	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	9	1-3 times per month	528	8.8
list_4.csv	4	participant_62	6	5	4	6	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	5	less than once per month	1599	26.65
list_4.csv	4	participant_63	5	4	3	4	5	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	8	4-5 times per week	1451	24.1833333333333
list_4.csv	4	participant_64	4	3	4	2	4	4	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	5	less than once per month	620	10.3333333333333
list_4.csv	4	participant_65	4	4	5	5	5	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	1	1-3 times per month	1602	26.7
list_4.csv	4	participant_66	5	5	3	4	2	3	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	8	almost everyday	907	15.1166666666667
list_4.csv	4	participant_67	5	5	5	5	6	5	chewy_chocolate_chip_cookies_9	Chewy Chocolate Chip Cookies	dependency	4	1-3 times per week	1386	23.1
list_4.csv	4	participant_50	3	2	2	4	1	1	garam_masala_3	Garam Masala	coref	1	4-5 times per week	1289	21.4833333333333
list_4.csv	4	participant_51	1	1	1	1	1	1	garam_masala_3	Garam Masala	coref	12	less than once per month	1343	22.3833333333333
list_4.csv	4	participant_52	1	1	1	1	1	1	garam_masala_3	Garam Masala	coref	11	1-3 times per month	875	14.5833333333333
list_4.csv	4	participant_53	4	3	2	4	2	2	garam_masala_3	Garam Masala	coref	8	1-3 times per month	1113	18.55
list_4.csv	4	participant_54	3	2	1	1	1	1	garam_masala_3	Garam Masala	coref	5	1-3 times per month	1003	16.7166666666667
list_4.csv	4	participant_55	1	1	1	2	2	1	garam_masala_3	Garam Masala	coref	6	1-3 times per week	795	13.25
list_4.csv	4	participant_56	3	4	2	5	2	2	garam_masala_3	Garam Masala	coref	1	1-3 times per week	962	16.0333333333333
list_4.csv	4	participant_57	1	1	1	1	1	1	garam_masala_3	Garam Masala	coref	8	1-3 times per week	1078	17.9666666666667
list_4.csv	4	participant_58	4	3	1	1	1	2	garam_masala_3	Garam Masala	coref	12	1-3 times per week	791	13.1833333333333
list_4.csv	4	participant_59	1	1	1	1	1	1	garam_masala_3	Garam Masala	coref	6	1-3 times per month	684	11.4
